,busno,busid,stationid,stationnm,x,y
12075,1127,100100143,10314,창번2교앞,127.034529,37.638682
12076,1127,100100143,10250,창동서울탁주앞,127.037273,37.637676
12077,1127,100100143,10330,창동.신창시장,127.037431,37.637841
12078,1127,100100143,10248,KEB.하나은행.창동.지점,127.03951,37.640065
12079,1127,100100143,10262,창동대우아파트입구,127.040521,37.643029
12080,1127,100100143,10260,창동청구빌라,127.039908,37.645763
12081,1127,100100143,10257,중앙약국,127.03773,37.646356
12082,1127,100100143,10259,KT도봉지점,127.034859,37.646112
12083,1127,100100143,10126,쌍문역,127.034091,37.647405
12084,1127,100100143,10305,창동고등학교,127.03855,37.651414
12085,1127,100100143,10228,창동주공1단지,127.040914,37.654256
12086,1127,100100143,10298,창5동현대1차아파트,127.040489,37.656044
12087,1127,100100143,10117,도봉보건소,127.040028,37.657382
12088,1127,100100143,10115,방학사거리,127.042289,37.661411
12089,1127,100100143,10740,서울문화고등학교,127.04662,37.663641
12090,1127,100100143,10135,방학1동대상타운현대삼성아파트,127.046374,37.66567
12091,1127,100100143,10133,도봉구청,127.046262,37.668959
12092,1127,100100143,10735,서원아파트,127.046576,37.671704
12093,1127,100100143,10131,도봉시장,127.04676,37.673196
12094,1127,100100143,10129,서울북부지방법원.검찰청.성우아파트,127.048294,37.67617
12095,1127,100100143,10303,도봉동서광아파트,127.049305,37.678231
12096,1127,100100143,10159,노원교,127.049049,37.679549
12097,1127,100100143,10157,도봉역,127.047037,37.680288
12098,1127,100100143,10104,도봉동한신아파트,127.045832,37.682119
12099,1127,100100143,10155,도봉고등학교,127.043589,37.687383
12100,1127,100100143,10317,도봉산입구,127.041047,37.687175
12101,1128,100100144,10153,도봉산입구,127.040478,37.687022
12102,1128,100100144,10154,도봉고등학교,127.044032,37.687306
12103,1128,100100144,10103,도봉동한신아파트,127.045714,37.682602
12104,1128,100100144,10108,서울북부지방법원.검찰청.도봉역성황당,127.044764,37.677015
12105,1128,100100144,10110,국민은행도봉지점,127.044268,37.674093
12106,1128,100100144,10162,천주교도봉동교회,127.042805,37.671242
12107,1128,100100144,10164,오봉초등학교,127.039582,37.670807
12108,1128,100100144,10166,정우슈퍼,127.036769,37.66953
12109,1128,100100144,10168,방학2동주민센터,127.034673,37.668226
12110,1128,100100144,10181,원약국,127.034311,37.666397
12111,1128,100100144,10310,방학동도깨비시장,127.03556,37.665248
12112,1128,100100144,10183,신한은행방학동지점,127.037202,37.663232
12113,1128,100100144,10192,국민은행방학지점,127.03435,37.66251
12114,1128,100100144,10190,방학동신동아아파트,127.032097,37.662243
12115,1128,100100144,10188,방학3동신동아프라자,127.027569,37.661377
12116,1128,100100144,10209,방학3동주민센터,127.02771,37.659816
12117,1128,100100144,10277,세그루학원,127.027924,37.655622
12118,1128,100100144,10227,쌍문동극동아파트대우이안아파트앞,127.028416,37.651365
12119,1128,100100144,10225,숭미초등학교,127.028052,37.650023
12120,1128,100100144,10223,쌍문초등학교,127.025448,37.647006
12121,1128,100100144,09198,강북중학교,127.023587,37.644821
12122,1128,100100144,09200,광산사거리,127.023101,37.642622
12123,1128,100100144,09146,강북구청,127.026156,37.640476
12124,1128,100100144,09272,수유역.강북구청,127.026112,37.63859
12125,1128,100100144,09144,신일병원,127.022595,37.634716
12126,1128,100100144,09142,강북노인종합복지관,127.018999,37.634411
12127,1128,100100144,09156,화계사입구,127.017572,37.633382
12128,1128,100100144,09158,빨래골입구,127.017915,37.629865
12129,1128,100100144,09160,롯데마트삼양점.래미안1차아파트,127.018263,37.625298
12130,1128,100100144,09162,삼양초등학교,127.018966,37.623274
12131,1128,100100144,09164,강북청소년문화정보도서관입구,127.020282,37.621654
12132,1128,100100144,09171,삼양동사거리,127.021929,37.61913
12133,1128,100100144,09173,성암국제무역고등학교,127.025569,37.618021
12134,1128,100100144,09175,삼양동사거리입구,127.028767,37.617101
12135,1128,100100144,09260,미아사거리역,127.02989,37.615392
12136,1128,100100144,08249,미아사거리,127.030182,37.610156
12137,1128,100100144,08148,성가복지병원,127.031306,37.605915
12138,1128,100100144,08126,돈암1동주민센터,127.026817,37.604456
12139,1128,100100144,08002,월곡뉴타운,127.027379,37.605997
12140,1128,100100144,09012,미아사거리역,127.03024,37.612897
12141,1128,100100144,09174,삼양동사거리입구,127.028542,37.617172
12142,1128,100100144,09172,성암국제무역고등학교,127.025251,37.618164
12143,1128,100100144,09170,삼양동사거리,127.021816,37.619258
12144,1128,100100144,09165,강북청소년문화정보도서관입구,127.020695,37.620712
12145,1128,100100144,09163,삼양초등학교,127.01904,37.623329
12146,1128,100100144,09161,롯데마트삼양점.래미안1차아파트,127.018374,37.625293
12147,1128,100100144,09159,빨래골입구,127.018022,37.629958
12148,1128,100100144,09157,화계사입구,127.017671,37.633525
12149,1128,100100144,09143,강북노인종합복지관,127.018973,37.634299
12150,1128,100100144,09145,신일병원,127.021203,37.634496
12151,1128,100100144,09004,수유역.강북구청,127.025184,37.637522
12152,1128,100100144,09147,강북구청,127.026357,37.640446
12153,1128,100100144,09201,광산사거리,127.022986,37.643902
12154,1128,100100144,10222,쌍문초등학교,127.025606,37.647014
12155,1128,100100144,10224,숭미초등학교,127.027908,37.649667
12156,1128,100100144,10226,쌍문동대우이안아파트극동아파트앞,127.028392,37.651765
12157,1128,100100144,10276,세그루학원,127.027942,37.656542
12158,1128,100100144,10302,방학3동주민센터,127.027815,37.659165
12159,1128,100100144,10208,방학3동신동아프라자,127.027703,37.660832
12160,1128,100100144,10186,방학동신동아타워,127.028106,37.661722
12161,1128,100100144,10189,방학동신동아아파트,127.031375,37.662034
12162,1128,100100144,10191,국민은행방학지점,127.034326,37.662377
12163,1128,100100144,10182,신한은행방학동지점,127.037369,37.663086
12164,1128,100100144,10309,도깨비시장,127.035649,37.6653
12165,1128,100100144,10180,원약국,127.034388,37.666457
12166,1128,100100144,10167,방학2동주민센터,127.034666,37.668163
12167,1128,100100144,10165,정우슈퍼,127.036467,37.669343
12168,1128,100100144,10163,오봉초등학교,127.039157,37.670551
12169,1128,100100144,10161,천주교도봉동교회,127.042813,37.671198
12170,1128,100100144,10109,국민은행도봉지점,127.044462,37.674177
12171,1128,100100144,10107,서울북부지방법원.검찰청.도봉역성황당,127.044982,37.6772
12172,1128,100100144,10104,도봉동한신아파트,127.045832,37.682119
12173,1128,100100144,10155,도봉고등학교,127.043589,37.687383
12174,1128,100100144,10317,도봉산입구,127.041047,37.687175
12175,1129,100100145,11266,상경초등학교,127.051839,37.67085
12176,1129,100100145,11267,상계주공15단지,127.056721,37.668317
12177,1129,100100145,11268,상계주공11단지,127.057507,37.665339
12178,1129,100100145,11187,상계주공7단지,127.059824,37.660972
12179,1129,100100145,11188,상계주공7단지.광림교회앞,127.06283,37.660517
12180,1129,100100145,11193,온곡중학교노원정보도서관,127.06454,37.659283
12181,1129,100100145,11208,상계초등학교,127.065984,37.657658
12182,1129,100100145,11210,노원역9번출구,127.061993,37.656053
12183,1129,100100145,11251,노원구청,127.057281,37.654284
12184,1129,100100145,10144,창동농협물류센타,127.051311,37.654046
12185,1129,100100145,10265,창동역동측,127.049587,37.653721
12186,1129,100100145,10145,창동농협물류센터,127.050857,37.653869
12187,1129,100100145,11252,노원구청,127.057397,37.654291
12188,1129,100100145,11211,노원역1번출구,127.063416,37.65628
12189,1129,100100145,11209,상계초등학교,127.066106,37.65771
12190,1129,100100145,11192,온곡중학교노원정보도서관,127.064464,37.659547
12191,1129,100100145,11189,상계10동우체국,127.059836,37.661061
12192,1129,100100145,11180,상계주공9단지,127.058274,37.662934
12193,1129,100100145,11273,상계주공12단지,127.057353,37.666596
12194,1129,100100145,11272,상계주공14단지,127.056758,37.66886
12195,1129,100100145,11201,상계현대3차아파트,127.052551,37.670813
12196,1129,100100145,11200,상계현대2차아파트,127.050954,37.671719
12197,1129,100100145,11266,상경초등학교,127.051839,37.67085
12198,1130,100100146,11300,염광고등학교,127.050001,37.627678
12199,1130,100100146,11474,월계중학교,127.051056,37.630071
12200,1130,100100146,11294,청백아파트3단지4단지,127.051035,37.631623
12201,1130,100100146,11330,대우아파트,127.052249,37.63389
12202,1130,100100146,11291,청백아파트1단지,127.052252,37.635368
12203,1130,100100146,11292,대우아파트,127.052183,37.633111
12204,1130,100100146,11293,청백아파트3단지4단지,127.050804,37.632351
12205,1130,100100146,11475,염광중학교후문,127.051055,37.630342
12206,1130,100100146,11301,염광고등학교,127.050298,37.627227
12207,1130,100100146,11302,월계주공1단지상가,127.05131,37.626592
12208,1130,100100146,11305,월계종합사회복지관,127.052622,37.627418
12209,1130,100100146,11307,월계주공1단지,127.053935,37.628245
12210,1130,100100146,11308,인덕대학교,127.055404,37.628446
12211,1130,100100146,11331,인덕삼거리,127.057411,37.628515
12212,1130,100100146,11332,신도브래뉴.한전노원변전소,127.059124,37.628191
12213,1130,100100146,11278,광운대역,127.061771,37.622662
12214,1130,100100146,11281,월계현대아파트,127.060144,37.622966
12215,1130,100100146,11476,물류센타,127.064137,37.617074
12216,1130,100100146,11481,석계역1번출구.B,127.064995,37.614796
12217,1130,100100146,11282,물류센터,127.064251,37.616883
12218,1130,100100146,11280,월계현대아파트,127.064278,37.61677
12219,1130,100100146,11279,광운대역,127.064278,37.61677
12220,1130,100100146,11477,월계역신도브래뉴아파트앞,127.059719,37.627976
12221,1130,100100146,11309,인덕대학교,127.055446,37.628552
12222,1130,100100146,11306,월계주공2단지,127.053866,37.628316
12223,1130,100100146,11304,월계종합사회복지관,127.052555,37.627489
12224,1130,100100146,11303,월계공단,127.051554,37.626857
12225,1131,100100147,11409,중계본동종점,127.083081,37.644609
12226,1131,100100147,11408,노원우체국,127.081858,37.646132
12227,1131,100100147,11406,중계본동주민센타,127.080598,37.647483
12228,1131,100100147,11404,영신여자고등학교입구,127.08096,37.649297
12229,1131,100100147,11402,노원문화예술회관.불암초등학교,127.080159,37.650641
12230,1131,100100147,11400,기업은행중계동지점,127.077426,37.650693
12231,1131,100100147,11349,은행사거리,127.07665,37.649939
12232,1131,100100147,11354,중계주공10단지,127.073964,37.647644
12233,1131,100100147,11357,노원구민체육센터,127.071277,37.647724
12234,1131,100100147,11380,중계시영3단지상가,127.070046,37.64689
12235,1131,100100147,11381,중계시영4단지,127.071516,37.643566
12236,1131,100100147,11382,용동초등학교,127.069156,37.642061
12237,1131,100100147,11384,2001아울렛중계점,127.067681,37.641648
12238,1131,100100147,11367,노원구민회관,127.066602,37.639444
12239,1131,100100147,11447,하계역,127.067812,37.636708
12240,1131,100100147,11454,하계우성아파트,127.066903,37.635155
12241,1131,100100147,11452,하계극동아파트,127.064784,37.633838
12242,1131,100100147,11339,월계헬스케어센터,127.061645,37.631902
12243,1131,100100147,11326,월계사슴아파트2단지,127.060575,37.632097
12244,1131,100100147,11328,월계역,127.059247,37.63393
12245,1131,100100147,11324,녹천초등학교월계이마트,127.064073,37.62841
12246,1131,100100147,11322,월계삼호4차아파트,127.065889,37.626511
12247,1131,100100147,11320,월계삼호아파트,127.067334,37.625205
12248,1131,100100147,11501,월계미륭아파트,127.068141,37.623883
12249,1131,100100147,11464,월계미성아파트,127.069227,37.621486
12250,1131,100100147,11314,한천초등학교,127.069891,37.619412
12251,1131,100100147,11313,한진한화그랑빌아파트,127.069914,37.618255
12252,1131,100100147,11312,한진한화그랑빌아파트,127.069257,37.615741
12253,1131,100100147,11284,석계역2번출구,127.067004,37.615194
12254,1131,100100147,11283,석계역1번출구.A,127.065046,37.614814
12255,1131,100100147,08146,석계역굴다리앞,127.065763,37.614412
12256,1131,100100147,08147,석계역,127.067231,37.615065
12257,1131,100100147,11315,한천초등학교,127.069883,37.619974
12258,1131,100100147,11317,월계미성아파트,127.06929,37.621573
12259,1131,100100147,11319,월계미륭아파트,127.068487,37.623344
12260,1131,100100147,11321,월계삼호아파트,127.067431,37.625253
12261,1131,100100147,11323,월계삼호4차아파트,127.068303,37.62362
12262,1131,100100147,11325,녹천초등학교월계이마트,127.064897,37.627545
12263,1131,100100147,11329,월계역,127.059127,37.63373
12264,1131,100100147,11327,월계사슴아파트3단지,127.060497,37.632031
12265,1131,100100147,11340,월계헬스케어센터,127.061572,37.631701
12266,1131,100100147,11453,하계시영아파트,127.06545,37.634101
12267,1131,100100147,11455,하계장미아파트,127.066898,37.634993
12268,1131,100100147,11416,하계역,127.068075,37.636534
12269,1131,100100147,11374,서울시립북서울미술관,127.066285,37.640555
12270,1131,100100147,11385,2001아울렛중계점,127.067003,37.64136
12271,1131,100100147,11383,용동초등학교,127.068991,37.641919
